Feature ID	Taxon	Confidence
4a204abd75cf605f852a89c4b3c3a474	Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae;uncultured	0.9999802345650416
be34107720d43cc711d741fdbd63a48e	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;uncultured;uncultured Spirochaetes bacterium	0.9573073608888325
abd105b0d28d3ae7585496ba56f7c840	Bacteria;Dependentiae;Babeliae;Babeliales;UBA12409;uncultured bacterium	0.9705436876942384
1f84a73d25b46efd00f2475f37c592c5	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured	0.9997296295084175
43eb5d9ebfc55d8df9ca70aadf543907	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.9783713341074259
0c3ff52e0bdf8d5250258ee2bbc54d8f	Bacteria	0.9963348496352343
7efc66f847d54b575f1e29d3c8292746	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;[Desulfobacterium] catecholicum group;uncultured delta proteobacterium	0.7373363948556043
a8817e0ca645499f56a37d858f345363	Bacteria;Proteobacteria;Gammaproteobacteria	0.9997356624127548
4aa1171e57ab593eda94038e86319f58	Bacteria	0.9967164464495942
0ecd0e95d0ab9a1ad36e91920f4ff9b3	Bacteria	0.9971162218620149
70079ab917b1e4ae942c5070c14efe07	Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	0.9944863498467817
1a853783c56ecd5f8c80f4d477edc1d2	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.9397009070670194
4a2f01388b593b4b145f1f4f58fbc542	Bacteria	0.9926930858048306
aad620f7d5357b656ea365e5521983fa	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	0.7111222591303452
b69848963547251e7665cc0a4b9b58b4	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Rubinisphaeraceae;uncultured;uncultured bacterium	0.8615455902704333
b3cd637018dd2eec17a2477f85eafcd5	Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured	0.9197931714651645
